ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
7264 1978 1 0 52195 2 1 735272 2 12 0 4 0 0 1 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
6274 1948 3 4 83790 0 0 735090 81 1076 16 417 42 48 16 1 8 10 6 3 0 1 1 0 0 0 3 11 0 
1377 1954 3 2 44551 0 1 735016 24 182 4 33 0 0 66 2 4 1 5 7 0 0 0 0 0 0 3 11 0 
454 1980 2 3 69508 1 0 734724 48 824 32 162 42 32 43 2 11 4 11 6 0 0 0 0 0 0 3 11 0 
1755 1988 1 3 45204 1 0 735241 93 30 11 25 29 1 18 1 1 1 4 3 0 0 0 0 0 0 3 11 0 
2075 1969 2 4 72460 0 0 735089 56 377 10 540 80 30 10 1 3 5 7 1 0 0 0 0 0 0 3 11 0 
4785 1970 4 3 77622 0 2 735244 3 520 7 154 19 0 14 2 6 3 11 3 0 0 0 0 0 0 3 11 0 
9076 1980 4 4 30732 1 0 734780 44 155 1 25 0 1 3 4 4 1 4 8 0 0 0 0 0 0 3 11 0 
7079 1962 2 1 63887 0 1 734658 38 897 23 207 15 11 92 5 9 6 12 6 0 0 0 0 0 0 3 11 0 
4653 1978 2 3 42011 1 0 734861 46 131 0 16 2 1 39 4 3 1 4 8 0 0 0 0 0 0 3 11 0 
7375 1976 2 3 51369 0 1 734705 84 297 7 79 0 11 182 2 8 2 4 8 0 0 0 0 0 0 3 11 0 
709 1952 2 1 51537 0 1 734749 27 787 20 204 0 0 92 3 2 2 11 8 0 0 0 0 0 0 3 11 0 
460 1972 4 4 79930 0 0 734628 72 792 86 740 67 51 17 1 3 5 8 2 0 0 0 0 0 0 3 11 0 
3726 1986 4 3 34320 1 0 735186 66 4 1 9 3 0 0 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
6798 1966 2 0 37070 1 1 734855 30 231 7 137 4 15 39 9 5 1 8 7 0 0 0 0 0 0 3 11 1 
5341 1962 1 1 81975 0 1 734780 2 983 76 184 180 138 27 1 6 3 4 7 0 0 1 0 0 0 3 11 0 
1606 1971 2 3 38590 1 0 734910 65 3 1 8 4 3 3 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
9617 1951 2 0 15033 0 0 735246 37 0 4 5 6 0 4 1 1 0 3 3 0 0 0 0 0 0 3 11 0 
3233 1965 4 4 62745 0 1 734858 89 562 21 464 28 10 32 3 7 8 11 5 0 0 0 0 0 0 3 11 0 
89 1975 1 4 22212 1 0 735114 49 5 9 20 6 8 21 2 2 0 4 6 0 0 0 0 0 0 3 11 0 
2936 1982 3 3 23661 1 0 735109 46 18 0 4 0 0 1 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
9449 1958 4 0 79761 0 1 735049 32 415 5 124 15 35 11 1 5 2 11 3 0 0 0 0 0 0 3 11 0 
7297 1973 2 0 7500 1 0 735131 54 5 3 10 12 7 20 4 3 1 3 7 0 0 0 0 0 0 3 11 0 
11004 1893 1 0 60182 0 1 735277 23 8 0 5 7 0 2 1 1 0 2 4 0 0 0 0 0 0 3 11 0 
313 1968 2 2 73455 0 0 735073 98 901 61 757 186 163 20 1 6 5 10 3 0 1 0 0 0 0 3 11 0 
9940 1958 2 3 64961 0 1 734763 97 382 114 276 75 124 38 2 6 4 4 3 0 0 0 0 0 0 3 11 0 
10735 1971 2 0 22804 1 0 734986 75 14 1 7 2 1 1 1 2 0 2 9 0 0 0 0 0 0 3 11 0 
9529 1990 2 4 73687 0 0 735103 8 559 153 503 218 13 181 1 3 9 9 2 0 0 0 1 0 0 3 11 1 
6439 1958 2 4 61074 0 1 734637 37 789 0 133 0 28 152 7 11 5 8 7 0 0 0 0 0 0 3 11 0 
7411 1964 4 4 31686 1 1 735295 31 11 0 5 0 0 1 2 1 0 3 6 0 0 0 0 0 0 3 11 0 
2176 1972 2 4 80134 1 0 734915 40 1218 16 272 104 0 80 2 5 3 6 6 0 1 1 1 0 0 3 11 1 
9265 1953 2 4 75027 0 1 734784 74 925 64 179 133 12 77 2 9 4 6 5 0 0 0 0 0 0 3 11 0 
8867 1988 4 4 67546 0 0 734651 90 864 134 768 150 38 172 1 4 10 5 3 0 0 0 0 0 0 3 11 0 
8932 1969 3 3 65176 0 1 734709 57 960 28 183 220 70 70 4 9 6 6 6 0 0 0 0 0 0 3 11 0 
10236 1975 3 0 31160 1 0 735031 59 16 3 25 6 1 13 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
6340 1985 2 0 29938 1 0 735072 52 3 3 7 0 2 11 2 1 0 3 6 0 0 0 0 0 0 3 11 0 
10089 1974 2 1 102692 0 0 734870 5 168 148 444 32 172 148 1 6 9 13 2 0 1 1 1 1 0 3 11 1 
2227 1958 1 3 26490 0 0 734672 92 45 47 52 21 20 25 2 3 1 5 6 0 0 0 0 0 0 3 11 0 
10992 1967 2 3 75702 1 1 734649 77 650 28 353 45 42 30 5 4 6 11 8 0 0 0 0 0 0 3 11 0 
5304 1974 4 0 30899 1 0 734693 35 24 0 8 0 0 1 2 1 0 3 6 0 0 0 0 0 0 3 11 0 
309 1961 4 3 63342 0 1 734696 48 918 21 118 13 10 21 3 8 3 5 6 0 1 0 0 0 0 3 11 0 
3406 1964 2 0 45989 0 1 734702 97 138 33 87 28 24 12 4 3 2 7 3 0 0 0 0 0 0 3 11 0 
2661 1964 2 0 18701 1 1 734929 95 12 4 2 10 6 10 4 2 0 4 5 0 0 0 0 0 0 3 11 0 
3153 1957 4 0 40737 2 1 735113 24 11 0 4 0 0 2 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
10264 1979 2 1 15287 1 0 734690 60 1 2 8 4 3 13 2 1 1 2 7 1 0 0 0 0 0 3 11 1 
1184 1968 4 1 69674 0 2 734917 46 554 41 215 11 0 24 3 10 2 10 5 0 0 0 0 0 0 3 11 0 
4200 1970 3 4 44159 1 0 735307 85 167 2 62 24 13 7 4 4 1 6 5 0 0 0 0 0 0 3 11 0 
9396 1978 4 4 37717 1 0 734733 31 9 0 6 4 1 5 1 1 0 2 9 0 0 0 0 0 0 3 11 0 
2387 1952 3 3 43776 1 1 734808 9 177 2 71 3 2 20 6 5 2 4 8 0 0 0 0 0 0 3 11 1 
6690 1966 3 4 38179 1 1 734849 30 38 4 22 4 2 20 4 3 1 3 7 0 0 0 0 0 0 3 11 0 
1225 1963 2 4 80124 0 0 735316 47 483 84 398 205 84 241 1 3 7 8 1 1 0 0 0 0 0 3 11 0 
9703 1970 4 4 38097 1 1 734695 70 77 2 35 0 1 69 4 3 2 2 7 1 0 0 0 0 0 3 11 1 
291 1970 2 4 72940 0 0 734944 13 182 74 298 162 149 116 1 3 3 6 1 0 0 0 0 0 0 3 11 0 
4557 1970 2 3 22070 1 0 735049 11 10 7 19 8 2 21 2 2 2 2 6 0 0 0 0 0 0 3 11 0 
2379 1953 2 0 69267 0 0 734672 31 778 44 499 95 73 146 2 3 4 5 7 0 0 0 0 0 0 3 11 1 
5726 1983 3 0 31788 1 0 735220 15 16 7 23 0 8 6 3 3 0 4 5 0 0 0 0 0 1 3 11 0 
3066 1975 4 3 61905 0 1 735174 2 167 0 43 6 2 13 2 4 2 4 5 0 0 0 0 0 0 3 11 0 
6336 1960 2 4 29315 1 1 735236 55 13 2 14 8 7 4 4 2 0 4 6 0 0 0 0 0 0 3 11 0 
10967 1963 2 1 33378 1 1 734811 38 33 6 40 3 7 10 3 2 0 4 7 0 0 0 0 0 0 3 11 0 
2304 1963 4 3 66313 0 1 735031 86 625 7 99 10 22 7 2 6 3 12 4 0 0 0 0 0 0 3 11 0 
3445 1956 2 0 60714 0 0 734792 56 216 162 224 101 92 162 2 7 4 10 5 0 0 0 0 0 0 3 11 1 
7828 1981 3 3 77882 0 0 735260 29 68 129 396 188 22 15 1 3 3 5 1 0 0 0 0 0 0 3 11 0 
3762 1986 4 0 69867 0 0 734867 30 196 0 512 33 130 54 1 3 5 8 1 0 0 0 1 0 0 3 11 1 
4391 1968 3 1 63841 0 1 734886 64 635 15 100 20 7 131 1 9 3 9 6 0 0 0 0 0 0 3 11 0 
4669 1981 0 4 24480 1 0 734816 46 4 19 9 28 25 17 3 3 0 4 7 0 0 0 0 0 0 3 11 0 
10144 1976 2 3 51369 0 1 734705 84 297 7 79 0 11 182 2 8 2 4 8 0 0 0 0 0 0 3 11 0 
8652 1946 2 3 37760 0 0 734651 20 84 5 38 150 12 28 2 4 1 6 7 0 0 0 0 0 0 3 11 0 
1672 1974 4 3 65640 0 1 735201 74 204 7 149 20 15 66 1 5 1 8 2 0 0 0 0 0 0 3 11 0 
8962 1975 3 4 44319 1 1 735247 18 26 0 8 0 0 3 2 2 0 3 5 0 0 0 0 0 0 3 11 0 
9974 1974 2 4 30631 1 0 734967 75 15 6 20 4 5 20 1 3 1 2 7 0 0 0 0 0 0 3 11 0 
10983 1952 2 3 75278 0 0 734804 17 304 98 230 150 74 74 1 6 3 13 3 0 0 0 0 0 0 3 11 0 
8148 1956 3 3 50898 1 1 734783 88 285 28 242 55 114 135 13 6 2 12 5 0 0 0 0 0 0 3 11 0 
10102 1966 2 2 79946 0 0 735272 19 395 183 565 166 141 28 1 5 11 5 3 0 0 0 0 0 0 3 11 0 
4697 1949 3 1 35416 0 0 734938 62 248 3 81 4 3 51 3 7 1 5 8 0 0 0 0 0 0 3 11 0 
9262 1984 1 3 32414 0 0 734959 11 20 6 5 0 9 12 1 1 0 3 7 1 0 0 0 0 0 3 11 0 
7254 1969 2 3 38361 1 0 735132 74 39 0 56 20 8 14 3 3 1 3 7 0 0 0 0 0 0 3 11 0 
4543 1980 2 4 82497 0 0 734711 32 777 129 573 216 21 203 1 2 7 9 4 0 0 1 0 0 0 3 11 0 
4927 1971 2 3 16626 2 0 735155 76 8 3 22 21 1 13 3 3 0 3 9 0 0 0 0 0 0 3 11 0 
10451 1965 2 3 29672 1 1 734847 6 9 1 3 0 4 8 1 0 0 3 6 0 0 0 0 0 0 3 11 0 
2926 1952 3 3 55951 0 1 734643 62 1241 0 80 0 13 40 3 3 6 11 8 0 1 0 0 1 0 3 11 0 
2874 1988 1 1 35388 1 0 734842 20 6 4 7 4 3 8 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
9738 1986 3 3 42386 1 0 734788 43 65 4 16 0 4 11 1 3 0 3 8 0 0 0 0 0 0 3 11 0 
7119 1982 2 0 68627 0 0 734787 45 395 15 263 60 54 38 1 2 3 6 1 0 0 0 0 0 0 3 11 0 
3924 1965 4 1 57912 0 1 735217 34 801 0 80 0 0 35 5 8 3 12 5 0 1 0 0 0 0 3 11 0 
5827 1958 2 1 35246 1 1 735246 53 36 0 12 2 2 10 4 3 1 3 5 0 0 0 0 0 0 3 11 0 
5596 1956 1 3 58821 0 1 735057 44 513 14 154 19 0 28 1 9 2 9 6 0 0 0 0 0 0 3 11 0 
10812 1978 4 4 46377 1 0 735201 89 37 0 46 4 3 0 1 2 1 3 4 0 0 0 0 0 0 3 11 0 
1717 1988 2 0 39747 1 0 735243 43 80 15 93 20 13 52 3 5 1 4 8 0 0 0 0 0 0 3 11 0 
9491 1984 2 3 23976 1 0 735132 68 14 1 21 2 3 25 3 3 1 3 7 0 0 0 0 0 0 3 11 0 
9274 1961 3 4 80950 0 0 734863 44 525 147 112 219 147 63 1 6 7 9 2 0 0 0 1 0 0 3 11 0 
6609 1966 2 2 27038 0 0 734668 64 1 26 25 17 23 15 1 3 0 3 9 0 0 0 0 0 0 3 11 1 
6963 1947 2 0 77457 0 0 735205 85 675 11 400 15 45 11 1 2 5 10 1 0 0 1 0 0 0 3 11 0 
4440 1964 3 4 64100 0 1 735025 93 509 0 27 0 0 10 1 8 3 6 7 0 1 0 0 0 0 3 11 0 
1379 1992 3 3 42670 0 0 734892 12 154 2 46 20 4 15 1 4 2 4 4 0 0 0 0 0 0 3 11 0 
10032 1976 2 1 12571 1 0 735158 86 3 5 14 2 12 17 4 3 1 3 6 0 0 0 0 0 0 3 11 0 
2826 1967 2 4 22574 2 1 735073 28 25 0 8 2 0 2 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
2437 1989 2 4 0 0 734928 69 861 138 461 60 30 61 1 6 5 12 3 0 1 0 1 0 0 3 11 0 
6320 1976 3 0 70893 0 0 734811 42 768 44 561 77 44 14 1 6 6 10 3 0 0 0 0 0 0 3 11 0 
3050 1966 2 4 54198 1 1 735122 13 185 0 28 3 2 17 6 3 1 6 4 0 0 0 0 0 0 3 11 0 
231 1956 3 3 28839 1 1 735211 86 24 0 7 0 0 1 2 2 0 3 5 0 0 0 0 0 0 3 11 0 
2392 1972 2 4 40321 1 1 734984 59 44 4 21 6 0 27 2 3 0 3 7 0 0 0 0 0 0 3 11 0 
9478 1985 2 0 66503 1 0 734634 30 91 64 128 65 3 50 2 4 3 6 3 0 0 0 0 0 0 3 11 0 
113 1951 2 4 30833 1 1 734971 33 11 0 7 3 1 6 2 1 0 3 5 0 0 0 0 0 0 3 11 0 
2863 1970 2 0 1 2 735008 67 738 20 172 52 50 20 6 2 3 10 7 0 1 0 1 0 0 3 11 0 
1802 1971 2 4 64795 0 1 734792 23 412 5 119 38 29 77 3 3 3 12 2 0 0 0 0 0 0 3 11 0 
520 1974 2 4 34421 1 0 734956 81 3 3 7 6 2 9 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
8275 1965 4 1 47025 1 1 735179 6 16 0 3 0 0 1 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
9750 1961 4 1 64325 0 1 734812 41 731 60 353 78 12 73 5 10 3 5 7 0 0 0 0 0 0 3 11 0 
2607 1953 2 0 40464 0 1 734786 78 424 17 118 7 23 41 6 8 2 8 8 0 0 0 0 0 0 3 11 0 
7214 1957 2 4 62187 0 0 734960 49 792 0 275 45 45 126 1 4 8 5 3 0 0 0 0 0 0 3 11 0 
5835 1976 4 1 14849 1 0 734957 39 21 2 28 3 2 9 3 2 0 4 8 0 0 0 0 0 0 3 11 0 
3896 1984 2 4 27255 1 0 735082 3 22 1 11 0 1 2 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
10350 1950 4 4 54432 2 1 734904 37 33 0 5 0 0 0 1 1 0 3 4 0 0 0 0 0 0 3 11 0 
7786 1986 4 0 29999 1 0 734818 22 68 7 59 10 5 11 4 3 1 4 8 0 0 0 0 0 0 3 11 0 
2861 1983 2 0 24072 1 0 734881 79 9 1 6 3 0 4 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
663 1989 4 0 33996 0 0 735026 46 40 2 15 8 0 6 1 1 1 3 4 0 0 0 0 0 0 3 11 0 
10675 1956 4 4 66334 0 1 734868 82 909 11 218 0 0 23 2 9 3 5 5 0 0 0 0 0 0 3 11 1 
2521 1971 3 4 35178 1 0 734785 10 23 1 13 2 2 18 1 1 1 2 7 1 0 0 0 0 0 3 11 1 
9592 1983 2 3 22010 1 0 734955 51 11 2 9 3 0 8 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
10151 1960 2 1 62204 0 2 734662 38 317 46 247 151 46 139 1 4 5 12 3 0 0 0 0 0 0 3 11 0 
7381 1968 2 1 75693 0 0 734746 10 797 153 293 72 97 30 1 11 4 6 4 0 1 1 1 0 0 3 11 1 
4099 1972 2 4 30675 1 0 734722 14 10 2 16 11 2 21 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
9560 1965 2 3 83003 0 0 734838 18 856 61 570 40 25 122 1 7 6 8 3 0 0 1 0 0 0 3 11 1 
1150 1899 4 3 83532 0 0 735041 36 755 144 562 104 64 224 1 4 6 4 1 0 0 1 0 0 0 3 11 0 
10172 1988 2 0 68655 0 0 734630 95 456 19 832 75 118 38 1 4 5 11 3 0 0 0 0 0 0 3 11 0 
11191 1986 2 1 41411 0 0 735112 11 37 32 38 11 3 18 1 2 1 4 6 0 0 0 0 0 0 3 11 0 
9707 1969 4 4 55212 0 1 734733 65 1103 0 45 0 0 34 3 4 2 11 8 0 1 0 0 1 0 3 11 0 
6245 1950 4 3 59292 0 1 734938 71 378 14 68 19 14 14 2 3 5 8 3 0 0 0 0 0 0 3 11 0 
8234 1973 0 3 27190 1 0 735000 13 1 6 7 0 1 3 1 1 0 2 8 1 0 0 0 0 0 3 11 1 
1411 1952 2 1 82623 0 0 735085 58 204 34 204 172 153 173 1 2 9 4 1 0 0 0 0 0 0 3 11 0 
8553 1965 2 4 44300 1 1 734948 65 30 0 9 0 0 3 2 1 0 3 6 0 0 0 0 0 0 3 11 0 
1826 1970 2 1 84835 0 0 735306 0 189 104 379 111 189 218 1 4 4 6 1 0 0 0 0 0 0 3 11 1 
8842 1971 2 2 30372 1 1 734765 33 15 0 12 7 3 7 3 2 0 3 7 0 0 0 0 0 0 3 11 0 
11030 1976 3 4 33181 1 0 735143 90 9 0 3 0 0 4 1 1 0 2 6 1 0 0 0 0 0 3 11 0 
2579 1957 2 4 71113 0 1 735122 95 495 33 255 11 33 8 4 6 7 9 4 0 0 0 0 0 0 3 11 0 
175 1986 2 4 71952 1 0 734785 93 656 80 455 52 107 93 2 8 4 8 4 1 0 1 0 0 0 3 11 0 
9185 1966 4 0 69759 0 0 735073 38 452 20 514 13 30 0 3 4 6 5 3 0 0 0 0 0 0 3 11 1 
11056 1974 2 4 72099 0 0 734707 18 546 91 410 119 0 22 1 3 4 10 1 0 0 0 0 0 0 3 11 0 
9365 1976 4 0 60000 0 1 734762 57 1048 0 217 0 0 12 5 11 3 5 6 0 0 0 0 0 0 3 11 0 
6201 1978 2 0 38643 1 1 735104 45 22 2 14 0 1 10 2 2 0 3 7 0 0 0 0 0 1 3 11 0 
2061 1955 2 4 50737 0 1 734906 61 78 0 11 0 0 10 1 2 0 4 6 0 1 0 0 0 0 3 11 0 
6184 1969 4 4 68462 0 0 734752 6 561 64 785 84 128 48 1 3 3 8 1 0 0 0 0 0 0 3 11 0 
6142 1943 3 4 65073 0 0 735005 65 629 17 177 69 0 8 1 5 3 5 2 0 0 0 0 0 1 3 11 0 
4107 1948 4 3 46681 0 2 735053 52 269 15 69 15 19 38 2 4 6 4 5 0 0 0 0 0 0 3 11 0 
7274 1957 2 4 78618 0 0 734678 87 736 163 818 212 163 61 1 4 7 10 2 0 1 0 0 0 0 3 11 0 
9336 1969 4 2 62187 0 1 735222 38 512 0 83 0 0 41 3 6 2 10 4 0 0 0 0 0 0 3 11 0 
2958 1978 2 4 28442 2 0 735194 53 19 3 10 11 8 6 3 2 1 4 4 0 0 0 0 0 0 3 11 0 
933 1978 4 4 37717 1 0 734733 31 9 0 6 4 1 5 1 1 0 2 9 0 0 0 0 0 0 3 11 0 
5837 1967 2 4 51479 1 1 734768 67 247 8 160 6 8 65 7 6 3 6 7 0 0 0 0 0 0 3 11 0 
10704 1969 2 0 54803 0 1 734641 65 404 0 92 28 27 142 2 6 2 9 4 0 0 0 0 0 0 3 11 0 
5125 1960 2 4 79530 0 0 734912 64 333 0 815 129 42 29 1 4 10 11 2 0 0 0 0 0 0 3 11 0 
4432 1976 2 1 31615 1 0 734851 82 2 3 20 6 11 9 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
5955 1962 2 3 72025 0 0 734727 27 833 33 549 151 133 233 1 4 3 8 3 0 0 0 0 0 0 3 11 0 
2928 1975 4 0 52614 0 1 734741 63 789 0 142 12 9 38 2 2 4 8 8 0 0 0 0 0 0 3 11 0 
5680 1984 1 4 35684 1 0 735252 66 10 4 7 0 6 3 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
10313 1975 2 4 48178 1 1 734708 69 159 4 45 6 2 38 6 5 1 4 8 0 0 0 0 0 0 3 11 0 
2557 1970 3 0 29548 1 0 735014 52 7 1 6 3 1 11 1 1 1 2 4 1 0 0 0 0 0 3 11 0 
1245 1966 2 0 63810 0 1 734721 45 977 12 253 16 12 101 4 4 3 12 8 0 1 0 0 0 0 3 11 0 
1519 1972 4 0 38578 1 1 734947 2 38 4 22 3 3 3 3 3 0 3 8 0 0 0 0 0 0 3 11 1 
10703 1975 3 0 46098 1 1 734638 86 57 0 27 0 0 36 4 3 2 2 8 0 0 0 0 0 0 3 11 0 
1726 1970 2 0 22585 0 0 734853 23 3 9 15 13 2 39 1 1 1 2 9 1 0 0 0 0 0 3 11 1 
4459 1989 2 0 30279 1 0 734770 13 10 4 14 4 4 1 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
1729 1961 4 3 66426 0 1 735047 14 1043 24 97 32 24 157 2 3 5 10 6 0 0 0 0 0 0 3 11 0 
1517 1969 2 0 30822 1 0 734939 92 3 9 13 2 12 12 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
2098 1969 4 4 33581 2 0 734783 38 11 0 5 0 0 1 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
9543 1985 2 4 19986 1 0 735089 74 3 6 5 0 2 6 1 0 0 3 7 0 0 0 0 0 0 3 11 0 
6878 1954 2 2 27421 0 0 734752 14 43 12 96 78 40 55 3 4 1 6 7 0 0 0 0 0 0 3 11 0 
3310 1973 1 4 35688 2 1 734642 94 73 3 90 12 1 32 7 4 1 4 8 0 0 0 0 0 0 3 11 0 
2724 1981 3 0 36143 1 0 735230 33 12 0 1 0 0 6 1 0 1 2 3 0 0 0 0 0 0 3 11 0 
948 1971 2 0 10245 1 0 734910 32 4 7 7 6 4 13 3 1 2 2 5 0 0 0 0 0 0 3 11 0 
6720 1968 3 3 43795 0 1 735061 11 314 11 53 4 3 107 3 7 3 4 7 0 1 0 0 0 0 3 11 1 
6202 1960 2 3 63381 0 1 734685 78 571 50 142 33 50 159 4 4 5 13 2 0 0 0 0 0 0 3 11 0 
2066 1949 2 3 38823 0 1 734650 56 70 0 11 2 8 23 1 2 1 3 6 0 0 0 0 0 0 3 11 0 
9799 1968 4 1 83664 1 1 734903 57 866 21 151 28 21 86 3 2 2 12 5 0 0 0 0 0 0 3 11 0 
8318 1979 2 3 90300 0 0 735143 7 594 134 786 33 134 57 0 5 6 8 1 0 0 1 0 0 0 3 11 0 
5642 1979 3 3 62499 1 0 735114 0 140 4 61 0 13 4 2 3 1 6 4 0 0 0 0 0 0 3 11 0 
2669 1993 2 0 74293 0 0 735264 66 375 152 335 93 91 81 1 5 4 6 2 0 0 0 0 0 0 3 11 0 
455 1946 4 4 51012 0 0 734883 86 102 9 63 2 9 24 1 4 1 4 6 0 0 0 0 0 0 3 11 0 
7683 1968 3 4 70777 0 1 735195 80 554 35 113 0 7 78 3 5 3 12 3 0 0 0 0 0 0 3 11 0 
3428 1991 4 3 68682 0 0 735051 56 919 0 505 99 30 45 1 4 9 10 2 0 0 0 0 0 0 3 11 0 
7414 1971 2 4 43824 1 1 734665 18 96 1 42 12 3 32 4 3 1 4 8 0 0 0 0 0 0 3 11 0 
6354 1984 2 3 15345 1 0 734651 51 5 2 16 3 2 19 2 1 1 2 8 0 0 0 0 0 0 3 11 1 
798 1987 2 0 23442 1 0 734764 71 2 0 6 8 6 5 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
8213 1980 1 3 14515 1 0 734719 71 6 4 9 6 36 35 4 2 2 3 7 0 0 0 0 0 0 3 11 1 
2488 1956 1 1 31395 1 1 734858 80 23 1 25 0 8 7 4 2 1 3 6 0 0 0 0 0 0 3 11 0 
9999 1965 2 3 75276 0 0 734677 2 610 105 125 137 42 21 1 9 4 9 5 0 0 0 0 0 0 3 11 0 
7617 1974 2 0 42373 1 1 735000 83 67 5 61 3 8 19 5 2 1 5 5 0 0 0 0 0 0 3 11 0 
615 1960 2 3 30507 0 0 734846 29 65 36 74 38 20 110 1 5 1 4 7 0 0 0 0 0 0 3 11 0 
2552 1955 4 0 55521 1 2 735067 11 416 0 26 0 0 4 9 6 3 6 7 0 1 0 0 0 0 3 11 1 
194 1965 2 4 48006 1 1 735299 55 23 0 11 3 2 2 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
3645 1972 4 0 27213 1 0 734650 19 19 3 26 10 9 3 3 2 0 4 8 0 0 0 0 0 0 3 11 1 
8890 1971 4 1 65808 1 1 735290 1 155 7 80 13 7 10 3 5 1 5 6 0 0 0 0 0 0 3 11 0 
5049 1974 4 3 30351 1 0 734931 19 14 0 24 3 3 2 1 3 0 2 9 0 0 0 0 0 0 3 11 0 
9973 1963 2 4 50437 0 2 734697 28 370 9 92 6 9 4 3 7 1 8 7 0 0 0 0 0 0 3 11 0 
7301 1982 1 0 23616 1 0 734727 76 4 22 11 3 7 32 2 3 0 3 8 0 0 0 0 0 0 3 11 1 
10882 1976 2 4 53858 0 1 734719 50 407 53 221 58 150 26 4 4 3 6 4 0 0 0 0 0 0 3 11 0 
7030 1955 4 4 66465 0 1 734865 1 1200 0 204 38 29 14 3 11 9 12 6 0 0 0 1 0 0 3 11 0 
7422 1987 2 0 46923 1 0 734642 90 85 44 54 102 78 6 3 5 1 7 7 0 0 0 0 0 0 3 11 0 
3523 1962 2 3 75072 0 1 734798 83 583 34 309 0 22 125 2 5 4 8 3 0 0 0 0 0 0 3 11 0 
7106 1943 4 4 75865 0 0 735231 73 483 0 591 156 0 12 1 3 5 10 1 0 0 0 0 0 0 3 11 0 
6504 1975 1 3 19789 1 0 735095 24 2 5 9 28 6 28 3 2 1 3 5 1 0 0 0 0 0 3 11 0 
5067 1994 2 3 80134 0 0 735184 11 966 26 282 52 26 26 1 2 7 11 5 0 1 1 1 1 0 3 11 0 
4216 1981 2 0 91065 0 0 734827 33 822 114 108 179 137 114 1 7 9 9 3 0 0 1 1 0 0 3 11 1 
8581 1971 3 4 49505 1 1 734840 4 604 0 100 19 0 28 9 10 2 8 8 0 0 0 0 0 0 3 11 0 
5929 1973 4 4 37401 1 0 735266 14 19 3 19 3 1 3 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
3129 1983 2 4 30096 1 0 735282 30 5 3 11 12 5 9 1 2 0 3 6 0 0 0 0 0 0 3 11 0 
6528 1982 3 3 18492 1 0 735295 75 2 2 2 2 1 1 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
1361 1974 3 4 82584 0 0 734929 26 1076 68 103 29 91 68 1 3 4 8 1 0 1 1 0 0 0 3 11 1 
6932 1941 4 4 93027 0 0 734878 77 1285 42 716 55 0 21 0 7 10 5 2 0 0 1 0 0 0 3 11 0 
7284 1953 2 4 48686 1 2 735109 8 10 0 7 2 0 1 1 1 0 2 8 0 0 0 0 0 0 3 11 0 
1340 1986 2 4 92910 0 0 735254 42 551 137 792 179 103 33 1 6 7 13 1 0 1 1 1 0 0 3 11 0 
8746 1989 2 4 75433 1 0 735235 28 800 0 297 0 34 57 2 2 5 10 6 0 1 0 1 0 0 3 11 0 
5987 1989 1 3 10404 1 0 735264 52 2 2 11 10 6 12 2 1 0 4 5 0 0 0 0 0 0 3 11 0 
3767 1968 2 4 61314 0 1 734890 1 378 0 189 97 172 172 2 5 5 12 3 0 0 0 0 0 0 3 11 0 
3725 1961 4 0 84865 0 0 734904 1 1248 16 349 43 16 16 1 2 4 9 4 0 1 1 1 1 0 3 11 1 
4324 1989 2 4 42387 1 0 734709 42 235 0 235 19 4 191 5 8 1 7 8 0 0 0 0 0 0 3 11 0 
238 1967 1 3 67309 1 1 734798 76 515 47 181 149 95 95 15 9 6 9 7 0 0 0 0 0 0 3 11 0 
6694 1964 2 4 75236 0 1 735100 27 438 66 400 12 38 114 1 8 3 13 4 0 0 0 0 0 0 3 11 0 
498 1970 2 0 30015 1 0 735172 28 25 0 22 2 3 5 2 1 0 4 5 0 0 0 0 0 0 3 11 0 
